scenario_id,cos_valence,capture_valence,cos_bend
politeness-apology-003,0.4631459028,0.2145041273,0.8859294707
politeness-apology-013,0.5352890727,0.2865343913,0.3623584932
politeness-apology-043,0.5669299944,0.3214096186,0.552776835
politeness-apology-057,0.1338243852,0.01790896609,-0.7836232662
politeness-apology-065,0.009612199362,9.239437657e-05,0.9245874871
politeness-apology-067,0.5042827837,0.2543011259,0.8988544509
politeness-apology-081,0.60210554,0.3625310813,0.9228194093
politeness-apology-098,0.4897089424,0.2398148483,0.8095228217
politeness-bad-news-delivery-020,0.4176035984,0.1743927654,-0.8599697018
politeness-bad-news-delivery-028,0.5262839212,0.2769747657,0.9293271949
politeness-bad-news-delivery-066,0.6043980617,0.365297017,-0.7032901579
politeness-bad-news-delivery-073,0.3332531539,0.1110576646,-0.8861728364
politeness-complaint-030,0.4318057871,0.1864562377,0.9270646111
politeness-complaint-032,0.4397598449,0.1933887212,0.9346420913
politeness-complaint-040,0.6379550614,0.4069866603,0.9309731712
politeness-complaint-049,0.484317811,0.234563742,0.2254991322
politeness-complaint-063,-0.1849912617,0.03422176689,0.1791464838
politeness-complaint-072,0.5440719618,0.2960142996,0.9349914974
politeness-complaint-089,0.5953149766,0.3543999213,0.946044821
politeness-correction-002,0.5582594054,0.3116535638,0.8629622895
politeness-correction-005,0.2081810188,0.04333933657,-0.7955058773
politeness-correction-007,0.5105547963,0.2606662,0.8291053201
politeness-correction-024,0.6306039524,0.3976613448,-0.2684163475
politeness-correction-027,0.08099297118,0.006559861381,0.3068211496
politeness-correction-045,0.7031435215,0.4944108119,0.6077515256
politeness-correction-051,-0.1835505477,0.03369080358,-0.09670377632
politeness-correction-076,-0.05414072202,0.002931217781,0.9350854196
politeness-correction-087,0.5750735499,0.3307095877,0.6082127765
politeness-criticism-or-feedback-023,0.4012629995,0.1610119948,-0.8855933107
politeness-criticism-or-feedback-036,0.5162065636,0.2664692163,0.6438270122
politeness-criticism-or-feedback-041,0.4002700975,0.1602161509,0.9141104458
politeness-criticism-or-feedback-050,0.4005782365,0.1604629236,0.9212307565
politeness-criticism-or-feedback-054,-0.337304724,0.1137744768,0.9312042172
politeness-criticism-or-feedback-071,0.483910908,0.2341697669,0.7824841062
politeness-criticism-or-feedback-099,-0.3054841446,0.09332056261,-0.8700400932
politeness-criticism-or-feedback-100,0.4450958225,0.1981102912,0.8829600124
politeness-disagreement-012,-0.05428250033,0.002946589842,-0.8153400355
politeness-disagreement-035,0.7287959905,0.5311435957,0.596691171
politeness-disagreement-047,0.6051524547,0.3662094935,0.424297271
politeness-disagreement-048,0.1368986319,0.01874123541,0.582339212
politeness-disagreement-075,0.6200535049,0.384466349,0.8357246866
politeness-disagreement-086,0.5375670797,0.2889783651,-0.3229661372
politeness-inquiry-sensitive-008,0.4548762448,0.2069123981,0.3587919749
politeness-inquiry-sensitive-009,0.2180174302,0.04753159986,-0.4283321789
politeness-inquiry-sensitive-016,-0.1850489799,0.03424312495,0.8915094073
politeness-inquiry-sensitive-092,0.3358743724,0.112811594,0.7269039369
politeness-refusal-038,-0.1301602075,0.01694167962,0.7712866382
politeness-refusal-058,0.5817196188,0.3383977149,0.9146603034
politeness-refusal-064,0.2045511383,0.04184116816,0.3973360533
politeness-refusal-069,-0.1840149286,0.03386149395,-0.70296323
politeness-refusal-077,-0.02643479936,0.0006987986171,-0.6798154519
politeness-refusal-080,0.07011652482,0.004916327053,0.6168207191
politeness-refusal-083,-0.05729886446,0.003283159868,0.7772727156
politeness-refusal-090,0.4853049007,0.2355208466,0.2448111981
politeness-reminder-017,-0.2050840493,0.04205946726,-0.6359840844
politeness-reminder-018,-0.0783049605,0.00613166684,-0.7970634877
politeness-reminder-019,0.5032119051,0.2532222214,-0.783338511
politeness-reminder-021,0.2033304699,0.04134328,-0.8277822414
politeness-reminder-079,0.04216583317,0.001777957487,0.8501163949
politeness-reminder-094,-0.1849516986,0.03420713083,0.9304821135
politeness-request-001,0.3422150292,0.1171111262,-0.291133088
politeness-request-006,0.6534833485,0.4270404867,0.908121263
politeness-request-025,0.4352809515,0.1894695068,0.8812326633
politeness-request-029,-0.04579182592,0.002096891321,0.7109473152
politeness-request-031,-0.0163520149,0.0002673883915,-0.5508271281
politeness-request-037,0.4741430541,0.2248116358,-0.7767878401
politeness-request-053,0.1776063386,0.03154401153,0.9050914483
politeness-request-056,0.02363140991,0.0005584435341,0.8872401644
politeness-request-061,0.3774654291,0.1424801502,0.7514083985
politeness-request-074,0.410742241,0.1687091885,0.4620823415
politeness-request-093,0.1417292153,0.02008717046,0.6996690432
politeness-request-097,0.5697686249,0.3246362859,0.9293449762
